Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
RDX	P26043;Q7TSG6	2490741.05412026	822.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
CHD4	E9QAS4;Q6PDQ2;E9QAS5	21581.660460079	6029.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
GSTM5	P48774;E9PVM7;E9PV63	5457290.33558935	451.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
DDOST	O54734	724904.679746177	1750.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
SRSF2	Q62093	2062672.69542476	948.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
ME1	P06801	3015397.65081334	732.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
SF3B2	Q3UJB0	348459.279644227	2461.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
NNT	Q61941;Q8BGK0;Q8C9V5;E9Q8F4	342103.313547511	2481.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
TFRC	Q62351	253600.417411097	2835.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
PSMD4	O35226	2187819.33999757	913.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
