Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
PGRMC2	Q80UU9	175126.0	1113.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
DIAP1;DIAPH1	E9PV41;O08808;E9PXV7;Q6NS79;D3Z074	2848.28	5668.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
MRPL1	Q99N96;Q9D3F3	24760.9	2900.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
DNAJC16	Q80TN4	4486.44	5101.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
WIPI2	Q80W47;D3YWK1	73476.9	1819.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
CAMKK1	Q8VBY2;B1AUD3	1213.22	6695.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
RAB9B	Q8BHH2	0.0		Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
NWD2	Q6P5U7	35.8653	8835.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
BCAR1	Q61140	9363.59	4093.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
PALM2;PALM2AKAP2	Q8BR92;G3X9P1	1235.51	6671.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
ICA1	D3Z118;P97411;P97411-2;S4R217;D3Z376;D3Z119	569.739	7486.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
ACTN1	Q7TPR4	2480.58	5853.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
PTEN	O08586	9129.88	4127.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
RPL18A	P62717	2255650.0	167.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
VPS4B	P46467	66327.9	1922.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
RAB4A	P56371	128923.0	1327.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
TRA2A	E9QP00	83175.7	1703.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
MTMR1	Q9Z2C4;I7HJQ9	2425.69	5881.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
